Time,Source,Destination,Protocol,Length,info
482.461139107357,192.168.1.1,10.0.0.1,TCP,713,normal
851.9491552299273,192.168.1.2,10.0.0.1,TCP,66,normal
862.734654868842,192.168.1.1,10.0.0.2,TCP,669,normal
519.7975577528074,192.168.1.2,10.0.0.2,ICMP,849,normal
802.5723396858626,192.168.1.2,10.0.0.2,UDP,845,normal
939.3879620172352,192.168.1.2,10.0.0.2,TCP,69,normal
940.3348028382838,192.168.1.1,10.0.0.1,ICMP,419,normal
640.7964947152892,192.168.1.1,10.0.0.1,TCP,1336,normal
537.1006429927149,192.168.1.2,10.0.0.1,UDP,370,normal
65.464468834039,192.168.1.1,10.0.0.1,TCP,910,normal
500.65390815558084,192.168.1.2,10.0.0.1,ICMP,259,normal
945.4813100649241,192.168.1.1,10.0.0.1,TCP,199,normal
807.5206013299149,192.168.1.1,10.0.0.2,TCP,902,normal
489.9923963387588,192.168.1.1,10.0.0.1,TCP,1311,normal
564.6404984755857,192.168.1.1,10.0.0.1,ICMP,103,normal
411.6956235891781,192.168.1.2,10.0.0.1,UDP,544,normal
587.7193194703295,192.168.1.1,10.0.0.2,TCP,535,normal
170.95273228998553,192.168.1.1,10.0.0.2,ICMP,227,normal
393.5763611434193,192.168.1.2,10.0.0.1,ICMP,248,normal
47.23773724130598,192.168.1.2,10.0.0.1,TCP,1078,normal
559.2846574154399,192.168.1.2,10.0.0.1,ICMP,1319,normal
997.5564910196074,192.168.1.1,10.0.0.1,ICMP,1366,normal
166.46839517192947,192.168.1.1,10.0.0.2,UDP,256,normal
731.9836459517103,192.168.1.1,10.0.0.2,TCP,944,normal
672.4147641954604,192.168.1.2,10.0.0.2,TCP,82,normal
418.07363811260166,192.168.1.1,10.0.0.2,UDP,914,normal
933.3190404140637,192.168.1.1,10.0.0.1,UDP,521,normal
189.97634875581747,192.168.1.2,10.0.0.1,UDP,931,normal
995.1898419683919,192.168.1.2,10.0.0.2,UDP,1400,normal
300.2923719479456,192.168.1.2,10.0.0.2,ICMP,1295,normal
770.3155687966087,192.168.1.1,10.0.0.1,UDP,1264,normal
967.5475631187275,192.168.1.2,10.0.0.2,TCP,968,normal
105.28156955118739,192.168.1.2,10.0.0.1,UDP,79,normal
709.7799634055648,192.168.1.1,10.0.0.2,UDP,265,normal
403.37632295218106,192.168.1.1,10.0.0.2,ICMP,619,normal
802.028929954464,192.168.1.2,10.0.0.2,UDP,477,normal
951.1327520194235,192.168.1.2,10.0.0.1,ICMP,1003,normal
235.94825489554782,192.168.1.1,10.0.0.1,UDP,1133,normal
775.4770069988783,192.168.1.1,10.0.0.2,TCP,859,normal
306.09613808874525,192.168.1.1,10.0.0.2,ICMP,243,normal
115.00726961664154,192.168.1.2,10.0.0.1,UDP,380,normal
278.7374389136173,192.168.1.1,10.0.0.2,UDP,935,normal
392.7854481378819,192.168.1.1,10.0.0.2,TCP,779,normal
460.81977496332007,192.168.1.1,10.0.0.2,ICMP,349,normal
963.7824971040392,192.168.1.1,10.0.0.1,UDP,835,normal
762.4291366839095,192.168.1.1,10.0.0.1,TCP,1109,normal
820.8808594860478,192.168.1.2,10.0.0.2,UDP,1496,normal
329.0892296143778,192.168.1.2,10.0.0.2,TCP,1411,normal
406.0954528999359,192.168.1.2,10.0.0.2,ICMP,289,normal
391.757416234589,192.168.1.2,10.0.0.2,ICMP,458,normal
253.71849546676717,192.168.1.2,10.0.0.1,UDP,181,normal
768.2848409145536,192.168.1.1,10.0.0.2,ICMP,1401,normal
615.3234679721077,192.168.1.1,10.0.0.1,ICMP,45,normal
20.0513627528478,192.168.1.1,10.0.0.2,UDP,1018,normal
945.3675002630133,192.168.1.1,10.0.0.2,ICMP,247,normal
979.3164630150521,192.168.1.1,10.0.0.1,UDP,181,normal
873.8471035189909,192.168.1.2,10.0.0.2,ICMP,361,normal
411.8537752413138,192.168.1.2,10.0.0.2,ICMP,417,normal
155.31566442068524,192.168.1.2,10.0.0.2,ICMP,638,normal
609.7468086453285,192.168.1.2,10.0.0.1,TCP,422,normal
333.40409744347,192.168.1.2,10.0.0.1,UDP,1498,normal
458.96462737383735,192.168.1.2,10.0.0.1,ICMP,604,normal
24.24839771444953,192.168.1.2,10.0.0.2,ICMP,759,normal
827.0485850691829,192.168.1.2,10.0.0.2,ICMP,493,normal
46.60396131064726,192.168.1.1,10.0.0.2,ICMP,456,normal
873.914540825451,192.168.1.2,10.0.0.1,ICMP,663,normal
205.29877281495013,192.168.1.2,10.0.0.2,UDP,670,normal
291.76881503937267,192.168.1.1,10.0.0.2,UDP,1393,normal
207.08759131353028,192.168.1.2,10.0.0.2,ICMP,1032,normal
370.59964491924234,192.168.1.2,10.0.0.1,ICMP,189,normal
470.8548196939224,192.168.1.1,10.0.0.2,UDP,718,normal
496.38471554478224,192.168.1.1,10.0.0.2,TCP,998,normal
438.2487024303311,192.168.1.2,10.0.0.1,UDP,742,normal
249.06867020771716,192.168.1.2,10.0.0.1,UDP,92,normal
439.83842852796727,192.168.1.1,10.0.0.2,ICMP,1403,normal
41.2946900427803,192.168.1.2,10.0.0.2,ICMP,1417,normal
678.8018623957714,192.168.1.1,10.0.0.1,TCP,205,normal
445.8853661520168,192.168.1.1,10.0.0.2,ICMP,154,normal
393.8546485423784,192.168.1.1,10.0.0.2,TCP,1043,normal
214.33308018923447,192.168.1.1,10.0.0.1,ICMP,1061,normal
742.8819843189401,192.168.1.2,10.0.0.1,UDP,768,normal
922.7136707515663,192.168.1.2,10.0.0.1,UDP,665,normal
957.2952235494101,192.168.1.1,10.0.0.1,ICMP,1362,normal
602.6565934830736,192.168.1.1,10.0.0.1,UDP,49,normal
851.7428894884929,192.168.1.1,10.0.0.1,TCP,662,normal
817.1589904019019,192.168.1.1,10.0.0.2,UDP,1118,normal
742.5801518480279,192.168.1.1,10.0.0.1,UDP,669,normal
869.2860799960797,192.168.1.2,10.0.0.2,TCP,621,normal
88.81265794075543,192.168.1.1,10.0.0.2,ICMP,76,normal
236.10112946234807,192.168.1.1,10.0.0.1,ICMP,1385,normal
440.2305969830924,192.168.1.2,10.0.0.1,ICMP,771,normal
508.71130566142307,192.168.1.1,10.0.0.2,UDP,561,normal
582.6875398167216,192.168.1.2,10.0.0.2,ICMP,241,normal
957.7567628944339,192.168.1.2,10.0.0.2,UDP,1339,normal
910.5278297097692,192.168.1.1,10.0.0.2,TCP,865,normal
362.4636288614559,192.168.1.1,10.0.0.1,ICMP,569,normal
287.47366122740783,192.168.1.1,10.0.0.2,ICMP,191,normal
41.50782799321484,192.168.1.1,10.0.0.2,ICMP,420,normal
251.74479670141602,192.168.1.1,10.0.0.2,TCP,371,normal
677.9601172503701,192.168.1.2,10.0.0.2,UDP,1383,normal
703.5789039788558,192.168.1.2,10.0.0.1,UDP,1206,normal
764.6486464243883,192.168.1.1,10.0.0.1,UDP,119,normal
3.125060475381747,192.168.1.2,10.0.0.1,TCP,724,normal
126.21442435610919,192.168.1.1,10.0.0.1,UDP,377,normal
733.3903091477559,192.168.1.2,10.0.0.1,UDP,735,normal
65.70775207095781,192.168.1.1,10.0.0.2,TCP,589,normal
754.3077231552606,192.168.1.2,10.0.0.2,ICMP,269,normal
948.7175572634084,192.168.1.2,10.0.0.2,UDP,724,normal
824.7088087416636,192.168.1.2,10.0.0.1,ICMP,1351,normal
962.6978709436568,192.168.1.1,10.0.0.2,ICMP,1344,normal
42.65922205403272,192.168.1.1,10.0.0.1,TCP,859,normal
531.9800776705191,192.168.1.1,10.0.0.2,TCP,500,normal
456.2368338955689,192.168.1.1,10.0.0.1,UDP,631,normal
375.30880983103543,192.168.1.1,10.0.0.2,TCP,629,normal
410.2980081841946,192.168.1.2,10.0.0.2,ICMP,115,normal
894.5381268349029,192.168.1.1,10.0.0.1,TCP,870,normal
365.9546970154798,192.168.1.2,10.0.0.2,TCP,1054,normal
171.91594096154407,192.168.1.1,10.0.0.1,ICMP,923,normal
20.318789439977003,192.168.1.2,10.0.0.2,TCP,777,normal
354.11084084942837,192.168.1.2,10.0.0.2,TCP,1150,normal
547.714889587938,192.168.1.2,10.0.0.1,TCP,741,normal
417.4162914479298,192.168.1.2,10.0.0.2,TCP,380,normal
55.24726261686863,192.168.1.2,10.0.0.1,TCP,1161,normal
434.9151178679066,192.168.1.1,10.0.0.2,ICMP,1027,normal
213.1572994060279,192.168.1.2,10.0.0.2,UDP,601,normal
314.1553260829508,192.168.1.2,10.0.0.2,ICMP,284,normal
495.84904965386346,192.168.1.2,10.0.0.2,ICMP,656,normal
664.2076976920836,192.168.1.1,10.0.0.2,TCP,1293,normal
160.30900133135128,192.168.1.2,10.0.0.2,ICMP,170,normal
985.064543589571,192.168.1.2,10.0.0.1,UDP,1480,normal
45.147119633825895,192.168.1.1,10.0.0.1,ICMP,1277,normal
616.3950611961798,192.168.1.2,10.0.0.1,TCP,1024,normal
701.5873146657043,192.168.1.1,10.0.0.2,ICMP,749,normal
347.51433613957704,192.168.1.1,10.0.0.2,ICMP,402,normal
890.6103025437246,192.168.1.1,10.0.0.1,UDP,462,normal
331.0443941000327,192.168.1.1,10.0.0.2,TCP,341,normal
628.9004703932683,192.168.1.1,10.0.0.1,TCP,435,normal
367.6834930999533,192.168.1.1,10.0.0.1,ICMP,1199,normal
790.028861975607,192.168.1.1,10.0.0.2,ICMP,834,normal
767.8108977480978,192.168.1.2,10.0.0.1,TCP,868,normal
906.5946436799055,192.168.1.2,10.0.0.2,ICMP,1470,normal
395.5269415572902,192.168.1.2,10.0.0.2,ICMP,1295,normal
26.695502394380675,192.168.1.1,10.0.0.2,UDP,1033,normal
331.04379863544034,192.168.1.1,10.0.0.2,TCP,1397,normal
410.1764004134231,192.168.1.1,10.0.0.1,TCP,1143,normal
502.54078088437745,192.168.1.1,10.0.0.2,TCP,821,normal
867.9716197936149,192.168.1.1,10.0.0.1,TCP,990,normal
75.64431073899758,192.168.1.2,10.0.0.1,ICMP,466,normal
773.1842956082828,192.168.1.1,10.0.0.1,TCP,87,normal
552.6903696151539,192.168.1.1,10.0.0.1,ICMP,854,normal
189.57931602024402,192.168.1.1,10.0.0.1,UDP,222,normal
816.4160343117217,192.168.1.2,10.0.0.1,ICMP,1059,normal
928.8458315253527,192.168.1.2,10.0.0.1,TCP,61,normal
734.6856506541878,192.168.1.2,10.0.0.1,TCP,1431,normal
483.8668759009968,192.168.1.2,10.0.0.2,TCP,1381,normal
782.1261752977066,192.168.1.2,10.0.0.1,UDP,771,normal
500.07657177113305,192.168.1.2,10.0.0.2,TCP,436,normal
690.1777017870965,192.168.1.2,10.0.0.1,TCP,268,normal
863.3038653409155,192.168.1.2,10.0.0.2,TCP,795,normal
565.5066550194196,192.168.1.1,10.0.0.1,UDP,939,normal
148.26702093466548,192.168.1.1,10.0.0.1,UDP,315,normal
339.00829147453226,192.168.1.2,10.0.0.2,ICMP,1099,normal
250.28279419910638,192.168.1.2,10.0.0.1,UDP,257,normal
194.1412179922035,192.168.1.2,10.0.0.1,TCP,830,normal
890.7755873241284,192.168.1.1,10.0.0.2,ICMP,234,normal
814.7333464303697,192.168.1.1,10.0.0.2,TCP,994,normal
546.4803216018972,192.168.1.2,10.0.0.1,ICMP,1459,normal
584.4206572279151,192.168.1.1,10.0.0.1,TCP,939,normal
716.3293491360331,192.168.1.2,10.0.0.1,ICMP,1136,normal
354.9771763175209,192.168.1.2,10.0.0.2,TCP,1266,normal
397.91043633918355,192.168.1.1,10.0.0.1,ICMP,1374,normal
851.7643404866185,192.168.1.1,10.0.0.1,UnknownProtocol,1900,anomaly
815.2803071434608,192.168.1.2,10.0.0.2,UnknownProtocol,2278,anomaly
24.728949700702273,192.168.1.1,10.0.0.1,FakeProtocol,1928,anomaly
462.96741814924803,192.168.1.1,10.0.0.2,UnknownProtocol,2452,anomaly
829.746617436794,192.168.1.2,10.0.0.1,FakeProtocol,1889,anomaly
352.42687972506894,192.168.1.2,10.0.0.2,UnknownProtocol,2994,anomaly
219.67577146802876,192.168.1.2,10.0.0.2,FakeProtocol,1938,anomaly
949.7860601548726,192.168.1.1,10.0.0.1,UnknownProtocol,2484,anomaly
981.7684882867321,192.168.1.1,10.0.0.2,FakeProtocol,2957,anomaly
839.8217774574741,192.168.1.1,10.0.0.1,FakeProtocol,1825,anomaly
928.459585510742,192.168.1.2,10.0.0.2,FakeProtocol,2226,anomaly
691.7252355043549,192.168.1.1,10.0.0.2,UnknownProtocol,2695,anomaly
406.97173190243785,192.168.1.2,10.0.0.2,UnknownProtocol,2150,anomaly
235.329279886344,192.168.1.1,10.0.0.1,UnknownProtocol,1795,anomaly
483.92174520343536,192.168.1.1,10.0.0.2,UnknownProtocol,2296,anomaly
519.6182233844103,192.168.1.2,10.0.0.2,UnknownProtocol,1706,anomaly
692.0790000974933,192.168.1.1,10.0.0.2,FakeProtocol,1630,anomaly
249.78661800680368,192.168.1.1,10.0.0.1,UnknownProtocol,2880,anomaly
639.6839951255291,192.168.1.1,10.0.0.1,FakeProtocol,2973,anomaly
851.805887037781,192.168.1.1,10.0.0.1,UnknownProtocol,1688,anomaly
326.04843547789955,192.168.1.2,10.0.0.1,UnknownProtocol,2197,anomaly
939.0421519131459,192.168.1.1,10.0.0.2,FakeProtocol,2386,anomaly
421.93141219735605,192.168.1.1,10.0.0.2,UnknownProtocol,2354,anomaly
934.7050995574939,192.168.1.2,10.0.0.1,FakeProtocol,1512,anomaly
482.52554753601095,192.168.1.1,10.0.0.1,UnknownProtocol,2632,anomaly
581.9528994441024,192.168.1.1,10.0.0.2,FakeProtocol,2229,anomaly
554.9849301844199,192.168.1.1,10.0.0.2,FakeProtocol,1892,anomaly
747.6344539615535,192.168.1.2,10.0.0.1,FakeProtocol,2319,anomaly
454.6501261971031,192.168.1.2,10.0.0.2,UnknownProtocol,2326,anomaly
396.6652400881168,192.168.1.2,10.0.0.2,UnknownProtocol,2000,anomaly
15.166707333183371,192.168.1.2,10.0.0.1,FakeProtocol,2125,anomaly
246.13791052064593,192.168.1.1,10.0.0.1,FakeProtocol,2384,anomaly
863.2308293237911,192.168.1.2,10.0.0.2,UnknownProtocol,2816,anomaly
519.2812874588284,192.168.1.1,10.0.0.1,FakeProtocol,1617,anomaly
608.576275095437,192.168.1.1,10.0.0.2,FakeProtocol,2348,anomaly
62.99328407308358,192.168.1.1,10.0.0.1,FakeProtocol,1609,anomaly
209.63346933577753,192.168.1.1,10.0.0.2,FakeProtocol,1766,anomaly
55.584627925607144,192.168.1.1,10.0.0.1,UnknownProtocol,2554,anomaly
96.3737883215421,192.168.1.2,10.0.0.2,UnknownProtocol,1544,anomaly
156.19223439893537,192.168.1.1,10.0.0.1,FakeProtocol,2258,anomaly
639.8353159529139,192.168.1.1,10.0.0.1,FakeProtocol,2914,anomaly
343.8732958868024,192.168.1.1,10.0.0.2,FakeProtocol,2426,anomaly
389.951775408637,192.168.1.2,10.0.0.1,UnknownProtocol,2964,anomaly
706.3333806704546,192.168.1.1,10.0.0.1,UnknownProtocol,1652,anomaly
272.9735015360528,192.168.1.1,10.0.0.2,UnknownProtocol,1794,anomaly
368.93910454135937,192.168.1.1,10.0.0.2,UnknownProtocol,1866,anomaly
841.5869678474976,192.168.1.1,10.0.0.1,UnknownProtocol,1743,anomaly
160.36887523496523,192.168.1.2,10.0.0.2,FakeProtocol,2625,anomaly
273.8024163398435,192.168.1.2,10.0.0.1,FakeProtocol,2836,anomaly
541.4517877071416,192.168.1.2,10.0.0.2,UnknownProtocol,1831,anomaly
840.6769840728234,192.168.1.1,10.0.0.2,UnknownProtocol,2851,anomaly
706.8481386682231,192.168.1.1,10.0.0.1,FakeProtocol,1896,anomaly
657.410404469916,192.168.1.1,10.0.0.1,UnknownProtocol,2433,anomaly
935.2083838735701,192.168.1.1,10.0.0.2,UnknownProtocol,2027,anomaly
612.4212086833066,192.168.1.2,10.0.0.1,FakeProtocol,2842,anomaly
776.0761155783019,192.168.1.1,10.0.0.2,FakeProtocol,2637,anomaly
938.594596119152,192.168.1.2,10.0.0.1,FakeProtocol,2496,anomaly
437.736362012374,192.168.1.2,10.0.0.1,FakeProtocol,2124,anomaly
816.2421763962747,192.168.1.1,10.0.0.2,UnknownProtocol,2334,anomaly
581.4380927546293,192.168.1.1,10.0.0.1,FakeProtocol,2133,anomaly
802.0093419537799,192.168.1.1,10.0.0.1,FakeProtocol,2127,anomaly
25.077962178575277,192.168.1.1,10.0.0.1,UnknownProtocol,2432,anomaly
154.00587947033694,192.168.1.2,10.0.0.1,FakeProtocol,2764,anomaly
364.3773674330889,192.168.1.2,10.0.0.1,FakeProtocol,2754,anomaly
939.0042101526521,192.168.1.2,10.0.0.2,UnknownProtocol,2655,anomaly
132.04410992141723,192.168.1.1,10.0.0.1,FakeProtocol,1880,anomaly
665.7950630416682,192.168.1.2,10.0.0.1,FakeProtocol,2931,anomaly
297.5855234631405,192.168.1.1,10.0.0.2,FakeProtocol,2874,anomaly
286.32857945817216,192.168.1.2,10.0.0.2,FakeProtocol,2724,anomaly
264.0100487962078,192.168.1.1,10.0.0.1,UnknownProtocol,2765,anomaly
571.0538149207378,192.168.1.1,10.0.0.2,UnknownProtocol,2260,anomaly
173.4840119840666,192.168.1.2,10.0.0.1,FakeProtocol,2204,anomaly
445.5145537052699,192.168.1.2,10.0.0.1,UnknownProtocol,2019,anomaly
949.322186492108,192.168.1.1,10.0.0.1,UnknownProtocol,2819,anomaly
709.887368606928,192.168.1.1,10.0.0.2,FakeProtocol,2951,anomaly
35.20989718095646,192.168.1.1,10.0.0.2,FakeProtocol,2062,anomaly
768.6428820002742,192.168.1.2,10.0.0.2,UnknownProtocol,1615,anomaly
228.7584266209074,192.168.1.1,10.0.0.1,FakeProtocol,2005,anomaly
440.45133363919354,192.168.1.1,10.0.0.2,FakeProtocol,2288,anomaly
969.7947376200901,192.168.1.2,10.0.0.2,UnknownProtocol,1768,anomaly
723.6388372090828,192.168.1.1,10.0.0.1,FakeProtocol,2047,anomaly
123.57480024214208,192.168.1.1,10.0.0.1,FakeProtocol,1910,anomaly
24.99823571426152,192.168.1.1,10.0.0.2,FakeProtocol,2347,anomaly
413.8155314168653,192.168.1.2,10.0.0.2,FakeProtocol,2912,anomaly
952.0362120914036,192.168.1.2,10.0.0.2,FakeProtocol,2944,anomaly
531.2546003996164,192.168.1.2,10.0.0.2,UnknownProtocol,2563,anomaly
326.36221810468527,192.168.1.2,10.0.0.2,UnknownProtocol,1685,anomaly
562.6781608800172,192.168.1.2,10.0.0.2,FakeProtocol,1888,anomaly
353.601743562742,192.168.1.1,10.0.0.1,FakeProtocol,1819,anomaly
163.14610241786153,192.168.1.1,10.0.0.1,UnknownProtocol,2287,anomaly
416.46478710077326,192.168.1.1,10.0.0.2,FakeProtocol,2158,anomaly
267.76114913724905,192.168.1.1,10.0.0.1,FakeProtocol,2645,anomaly
902.4984521865349,192.168.1.2,10.0.0.1,FakeProtocol,1569,anomaly
651.0792380066806,192.168.1.2,10.0.0.1,FakeProtocol,2931,anomaly
145.72095099836446,192.168.1.2,10.0.0.1,UnknownProtocol,2426,anomaly
147.46307232872525,192.168.1.2,10.0.0.1,UnknownProtocol,1772,anomaly
325.3944259853167,192.168.1.2,10.0.0.1,UnknownProtocol,2951,anomaly
553.0581366304876,192.168.1.2,10.0.0.1,UnknownProtocol,2759,anomaly
941.8620605273975,192.168.1.1,10.0.0.1,UnknownProtocol,1565,anomaly
729.7534042262181,192.168.1.1,10.0.0.2,FakeProtocol,1639,anomaly
